,Age,SibSp,Parch,Fare,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_N,Embarked_Q,Embarked_S,Survived
281,0.34656948982156316,0.0,0.0,0.015330377421392339,False,False,True,False,True,False,False,False,True,0
282,0.19577783362653933,0.0,0.0,0.018542765081513996,False,False,True,False,True,False,False,False,True,0
283,0.2334757476752953,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,1
284,0.36792055349407915,0.0,0.0,0.050748620223090936,True,False,False,False,True,False,False,False,True,0
285,0.4093993465694898,0.0,0.0,0.016908073949327893,False,False,True,False,True,True,False,False,False,0
286,0.37170143252073384,0.0,0.0,0.018542765081513996,False,False,True,False,True,False,False,False,True,1
287,0.2711736617240512,0.0,0.0,0.015411575213749286,False,False,True,False,True,False,False,False,True,0
288,0.5224930887157577,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,False,True,1
289,0.2711736617240512,0.0,0.0,0.015126992566498259,False,False,True,True,False,False,False,True,False,1
290,0.32143754712239253,0.0,0.0,0.15390495017656614,True,False,False,True,False,False,False,False,True,1
291,0.2334757476752953,0.125,0.0,0.17777475888549785,True,False,False,True,False,True,False,False,False,1
292,0.4470972606182458,0.0,0.0,0.025130326360472913,False,True,False,False,True,True,False,False,False,0
293,0.2963056044232219,0.0,0.0,0.01727404957593672,False,False,True,True,False,False,False,False,True,0
294,0.2963056044232219,0.0,0.0,0.015411575213749286,False,False,True,False,True,False,False,False,True,0
295,0.36792055349407915,0.0,0.0,0.05410739813385612,True,False,False,False,True,True,False,False,False,0
296,0.2900226187484292,0.0,0.0,0.014110458666029575,False,False,True,False,True,True,False,False,False,0
297,0.01985423473234481,0.125,0.3333333333333333,0.29580589980036276,True,False,False,True,False,False,False,False,True,0
298,0.36792055349407915,0.0,0.0,0.05953203526170282,True,False,False,False,True,False,False,False,True,1
299,0.6230208595124404,0.0,0.16666666666666666,0.4831284260198326,True,False,False,True,False,True,False,False,False,1
300,0.36792055349407915,0.0,0.0,0.015126992566498259,False,False,True,True,False,False,False,True,False,1
301,0.36792055349407915,0.25,0.0,0.04538097769949478,False,False,True,False,True,False,False,True,False,1
302,0.2334757476752953,0.0,0.0,0.0,False,False,True,False,True,False,False,False,True,0
303,0.36792055349407915,0.0,0.0,0.024105594605968193,False,True,False,True,False,False,False,True,False,1
304,0.36792055349407915,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,0
305,0.006282985674792663,0.125,0.3333333333333333,0.29580589980036276,True,False,False,False,True,False,False,False,True,1
306,0.36792055349407915,0.0,0.0,0.21642978772242535,True,False,False,True,False,True,False,False,False,1
307,0.20834380497612465,0.125,0.0,0.2125586439344078,True,False,False,True,False,True,False,False,False,1
308,0.37170143252073384,0.125,0.0,0.04684488020593009,False,True,False,False,True,True,False,False,False,0
309,0.37170143252073384,0.0,0.0,0.11111839809247648,True,False,False,True,False,True,False,False,False,1
310,0.2963056044232219,0.0,0.0,0.16231419173453318,True,False,False,True,False,True,False,False,False,1
311,0.22090977632571,0.25,0.3333333333333333,0.5121218935012878,True,False,False,True,False,True,False,False,False,1
312,0.32143754712239253,0.125,0.16666666666666666,0.050748620223090936,False,True,False,True,False,False,False,False,True,0
313,0.34656948982156316,0.0,0.0,0.015411575213749286,False,False,True,False,True,False,False,False,True,0
314,0.5350590600653431,0.125,0.16666666666666666,0.05123658772523604,False,True,False,False,True,False,False,False,True,0
315,0.32143754712239253,0.0,0.0,0.015330377421392339,False,False,True,True,False,False,False,False,True,1
316,0.2963056044232219,0.125,0.0,0.050748620223090936,False,True,False,True,False,False,False,False,True,1
317,0.6732847449107816,0.0,0.0,0.027326180120125887,False,True,False,False,True,False,False,False,True,0
318,0.38426740387031916,0.0,0.3333333333333333,0.32179836714362564,True,False,False,True,False,False,False,False,True,1
319,0.49736114601658704,0.125,0.16666666666666666,0.2625265161540666,True,False,False,True,False,True,False,False,False,1
320,0.2711736617240512,0.0,0.0,0.014151057562208049,False,False,True,False,True,False,False,False,True,0
321,0.33400351847197784,0.0,0.0,0.015411575213749286,False,False,True,False,True,False,False,False,True,0
322,0.37170143252073384,0.0,0.0,0.024105594605968193,False,True,False,True,False,False,False,True,False,1
323,0.2711736617240512,0.125,0.16666666666666666,0.056604230248832196,False,True,False,True,False,False,False,False,True,1
324,0.36792055349407915,1.0,0.3333333333333333,0.13575255909676825,False,False,True,False,True,False,False,False,True,0
325,0.4470972606182458,0.0,0.0,0.2647385704347907,True,False,False,True,False,True,False,False,False,1
326,0.7612465443578789,0.0,0.0,0.012174789178520372,False,False,True,False,True,False,False,False,True,0
327,0.4470972606182458,0.0,0.0,0.025374310111545468,False,True,False,True,False,False,False,False,True,1
328,0.38426740387031916,0.125,0.16666666666666666,0.04006213192611313,False,False,True,True,False,False,False,False,True,1
329,0.19577783362653933,0.0,0.16666666666666666,0.11316786160148591,True,False,False,True,False,True,False,False,False,1
330,0.36792055349407915,0.25,0.0,0.04538097769949478,False,False,True,True,False,False,False,True,False,1
331,0.5664739884393064,0.0,0.0,0.055628295244541985,True,False,False,False,True,False,False,False,True,0
332,0.4722292033174164,0.0,0.16666666666666666,0.2995388511917728,True,False,False,False,True,False,False,False,True,0
333,0.19577783362653933,0.25,0.0,0.03513366015444757,False,False,True,False,True,False,False,False,True,0
334,0.36792055349407915,0.125,0.0,0.2608674266467732,True,False,False,True,False,False,False,False,True,1
335,0.36792055349407915,0.0,0.0,0.015411575213749286,False,False,True,False,True,False,False,False,True,0
336,0.35913546117114853,0.125,0.0,0.12999454257145598,True,False,False,False,True,False,False,False,True,0
337,0.5099271173661725,0.0,0.0,0.2625265161540666,True,False,False,True,False,True,False,False,False,1
338,0.5601910027645137,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,1
339,0.5601910027645137,0.0,0.0,0.06929138530460494,True,False,False,False,True,False,False,False,True,0
340,0.01985423473234481,0.125,0.16666666666666666,0.050748620223090936,False,True,False,False,True,False,False,False,True,1
341,0.2963056044232219,0.375,0.3333333333333333,0.5133418122566507,True,False,False,True,False,False,False,False,True,1
342,0.34656948982156316,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,False,True,0
343,0.3088715757728072,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,False,True,0
344,0.4470972606182458,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,False,True,0
345,0.2963056044232219,0.0,0.0,0.025374310111545468,False,True,False,True,False,False,False,False,True,1
346,0.49736114601658704,0.0,0.0,0.025374310111545468,False,True,False,True,False,False,False,False,True,1
347,0.36792055349407915,0.125,0.0,0.031425107138144774,False,False,True,True,False,False,False,False,True,1
348,0.032420206081930136,0.125,0.16666666666666666,0.031034733136428686,False,False,True,False,True,False,False,False,True,1
349,0.5224930887157577,0.0,0.0,0.016908073949327893,False,False,True,False,True,False,False,False,True,0
350,0.2837396330736366,0.0,0.0,0.01800600082915438,False,False,True,False,True,False,False,False,True,0
351,0.36792055349407915,0.0,0.0,0.06831545030031472,True,False,False,False,True,False,False,False,True,0
352,0.18321186227695402,0.125,0.16666666666666666,0.014110458666029575,False,False,True,False,True,True,False,False,False,0
353,0.3088715757728072,0.125,0.0,0.034743286152731485,False,False,True,False,True,False,False,False,True,0
354,0.36792055349407915,0.0,0.0,0.014102260811993537,False,False,True,False,True,True,False,False,False,0
355,0.34656948982156316,0.0,0.0,0.018542765081513996,False,False,True,False,True,False,False,False,True,0
356,0.2711736617240512,0.0,0.16666666666666666,0.10735285047192313,True,False,False,True,False,False,False,False,True,1
357,0.4722292033174164,0.0,0.0,0.025374310111545468,False,True,False,True,False,False,False,False,True,0
358,0.36792055349407915,0.0,0.0,0.01537917417160685,False,False,True,True,False,False,False,True,False,1
359,0.36792055349407915,0.0,0.0,0.01537917417160685,False,False,True,True,False,False,False,True,False,1
360,0.49736114601658704,0.125,0.6666666666666666,0.05445717323939373,False,False,True,False,True,False,False,False,True,0
361,0.35913546117114853,0.125,0.0,0.05410739813385612,False,True,False,False,True,True,False,False,False,0
362,0.5601910027645137,0.0,0.16666666666666666,0.028212719478023115,False,False,True,True,False,True,False,False,False,0
363,0.4345312892686604,0.0,0.0,0.013760683560491965,False,False,True,False,True,False,False,False,True,0
364,0.36792055349407915,0.125,0.0,0.030253985132996517,False,False,True,False,True,False,False,True,False,0
365,0.37170143252073384,0.0,0.0,0.014151057562208049,False,False,True,False,True,False,False,False,True,0
366,0.7486805730082936,0.125,0.0,0.14687821814567664,True,False,False,True,False,True,False,False,False,1
367,0.36792055349407915,0.0,0.0,0.014110458666029575,False,False,True,True,False,True,False,False,False,1
368,0.36792055349407915,0.0,0.0,0.015126992566498259,False,False,True,True,False,False,False,True,False,1
369,0.2963056044232219,0.0,0.0,0.13526459159462315,True,False,False,True,False,True,False,False,False,1
370,0.3088715757728072,0.125,0.0,0.1082149914547131,True,False,False,False,True,True,False,False,False,1
371,0.22090977632571,0.125,0.0,0.012678957201736696,False,False,True,False,True,False,False,False,True,0
372,0.2334757476752953,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,0
373,0.2711736617240512,0.0,0.0,0.2647385704347907,True,False,False,False,True,True,False,False,False,0
374,0.032420206081930136,0.375,0.16666666666666666,0.04113566043083236,False,False,True,True,False,False,False,False,True,0
375,0.36792055349407915,0.125,0.0,0.16038672010106003,True,False,False,True,False,True,False,False,False,1
376,0.2711736617240512,0.0,0.0,0.014151057562208049,False,False,True,True,False,False,False,False,True,1
377,0.33400351847197784,0.0,0.3333333333333333,0.41282050681475896,True,False,False,False,True,True,False,False,False,0
378,0.24604171902488062,0.0,0.0,0.007831878409428937,False,False,True,False,True,True,False,False,False,0
379,0.2334757476752953,0.0,0.0,0.015175789316712771,False,False,True,False,True,False,False,False,True,0
380,0.5224930887157577,0.0,0.0,0.4440992237022602,True,False,False,True,False,True,False,False,False,1
381,0.007288263382759488,0.0,0.3333333333333333,0.030725752114070404,False,False,True,True,False,True,False,False,False,1
382,0.39683337521990447,0.0,0.0,0.015468569817999833,False,False,True,False,True,False,False,False,True,0
383,0.4345312892686604,0.125,0.0,0.10149724044618187,True,False,False,True,False,False,False,False,True,1
384,0.36792055349407915,0.0,0.0,0.015411575213749286,False,False,True,False,True,False,False,False,True,0
385,0.22090977632571,0.0,0.0,0.1434624456306609,False,True,False,False,True,False,False,False,True,0
386,0.007288263382759488,0.625,0.3333333333333333,0.09154270340242172,False,False,True,False,True,False,False,False,True,0
387,0.4470972606182458,0.0,0.0,0.025374310111545468,False,True,False,True,False,False,False,False,True,1
388,0.36792055349407915,0.0,0.0,0.015086393670319786,False,False,True,False,True,False,False,True,False,0
389,0.20834380497612465,0.0,0.0,0.023422440102965045,False,True,False,True,False,True,False,False,False,1
390,0.4470972606182458,0.125,0.3333333333333333,0.23422440102965048,True,False,False,False,True,False,False,False,True,1
391,0.2586076903744659,0.0,0.0,0.015216388212891242,False,False,True,False,True,False,False,False,True,1
392,0.34656948982156316,0.25,0.0,0.015468569817999833,False,False,True,False,True,False,False,False,True,0
393,0.2837396330736366,0.125,0.0,0.22109807522194713,True,False,False,True,False,True,False,False,False,1
394,0.2963056044232219,0.0,0.3333333333333333,0.03259622914329302,False,False,True,True,False,False,False,False,True,1
395,0.2711736617240512,0.0,0.0,0.015216388212891242,False,False,True,False,True,False,False,False,True,0
396,0.38426740387031916,0.0,0.0,0.015330377421392339,False,False,True,True,False,False,False,False,True,0
397,0.5727569741140991,0.0,0.0,0.050748620223090936,False,True,False,False,True,False,False,False,True,0
398,0.2837396330736366,0.0,0.0,0.020494635090094415,False,True,False,False,True,False,False,False,True,0
399,0.34656948982156316,0.0,0.0,0.02469115560854232,False,True,False,True,False,False,False,False,True,1
400,0.4847951746670017,0.0,0.0,0.015468569817999833,False,False,True,False,True,False,False,False,True,1
401,0.32143754712239253,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,0
402,0.2586076903744659,0.125,0.0,0.019177122834302632,False,False,True,True,False,False,False,False,True,0
403,0.34656948982156316,0.125,0.0,0.030937139635999665,False,False,True,False,True,False,False,False,True,0
404,0.24604171902488062,0.0,0.0,0.016908073949327893,False,False,True,True,False,False,False,False,True,0
405,0.4219653179190751,0.125,0.0,0.04098927018018883,False,True,False,False,True,False,False,False,True,0
406,0.6355868308620256,0.0,0.0,0.015126992566498259,False,False,True,False,True,False,False,False,True,0
407,0.032420206081930136,0.125,0.16666666666666666,0.03659756266088288,False,True,False,False,True,False,False,False,True,1
408,0.2586076903744659,0.0,0.0,0.015175789316712771,False,False,True,False,True,False,False,False,True,0
409,0.36792055349407915,0.375,0.16666666666666666,0.049707687947515,False,False,True,True,False,False,False,False,True,0
410,0.36792055349407915,0.0,0.0,0.015411575213749286,False,False,True,False,True,False,False,False,True,0
411,0.36792055349407915,0.0,0.0,0.013386510079847098,False,False,True,False,True,False,False,True,False,0
412,0.4093993465694898,0.125,0.0,0.17566830077223786,True,False,False,True,False,False,False,True,False,1
413,0.36792055349407915,0.0,0.0,0.0,False,True,False,False,True,False,False,False,True,0
414,0.5476250314149284,0.0,0.0,0.015468569817999833,False,False,True,False,True,False,False,False,True,1
415,0.36792055349407915,0.0,0.0,0.015712553569072387,False,False,True,True,False,False,False,False,True,0
416,0.4219653179190751,0.125,0.16666666666666666,0.06343577527886367,False,True,False,True,False,False,False,False,True,1
417,0.22090977632571,0.0,0.3333333333333333,0.025374310111545468,False,True,False,True,False,False,False,False,True,1
418,0.37170143252073384,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,False,True,0
419,0.12038200552902739,0.0,0.3333333333333333,0.04713766070721715,False,False,True,True,False,False,False,False,True,0
420,0.36792055349407915,0.0,0.0,0.015411575213749286,False,False,True,False,True,True,False,False,False,0
421,0.2586076903744659,0.0,0.0,0.015094396337354966,False,False,True,False,True,False,False,True,False,0
422,0.35913546117114853,0.0,0.0,0.015370976317570811,False,False,True,False,True,False,False,False,True,0
423,0.34656948982156316,0.125,0.16666666666666666,0.028106928123558056,False,False,True,True,False,False,False,False,True,0
424,0.22090977632571,0.125,0.16666666666666666,0.039452172548431745,False,False,True,False,True,False,False,False,True,0
425,0.36792055349407915,0.0,0.0,0.014151057562208049,False,False,True,False,True,False,False,False,True,0
426,0.34656948982156316,0.125,0.0,0.050748620223090936,False,True,False,True,False,False,False,False,True,1
427,0.2334757476752953,0.0,0.0,0.050748620223090936,False,True,False,True,False,False,False,False,True,1
428,0.36792055349407915,0.0,0.0,0.015126992566498259,False,False,True,False,True,False,False,True,False,0
429,0.39683337521990447,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,1
430,0.34656948982156316,0.0,0.0,0.051822148727810165,True,False,False,False,True,False,False,False,True,1
431,0.36792055349407915,0.125,0.0,0.031425107138144774,False,False,True,True,False,False,False,False,True,1
432,0.5224930887157577,0.125,0.0,0.050748620223090936,False,True,False,True,False,False,False,False,True,1
433,0.20834380497612465,0.0,0.0,0.013907073811135496,False,False,True,False,True,False,False,False,True,0
434,0.6230208595124404,0.125,0.0,0.1091095334796455,True,False,False,False,True,False,False,False,True,0
435,0.17064589092736868,0.125,0.3333333333333333,0.23422440102965048,True,False,False,True,False,False,False,False,True,1
436,0.2586076903744659,0.25,0.3333333333333333,0.06709553154495196,False,False,True,True,False,False,False,False,True,0
437,0.2963056044232219,0.25,0.5,0.03659756266088288,False,True,False,True,False,False,False,False,True,1
438,0.7989444584066349,0.125,0.6666666666666666,0.5133418122566507,True,False,False,False,True,False,False,False,True,0
439,0.38426740387031916,0.0,0.0,0.020494635090094415,False,True,False,False,True,False,False,False,True,0
440,0.5601910027645137,0.125,0.16666666666666666,0.05123658772523604,False,True,False,True,False,False,False,False,True,1
441,0.24604171902488062,0.0,0.0,0.018542765081513996,False,False,True,False,True,False,False,False,True,0
442,0.3088715757728072,0.125,0.0,0.015175789316712771,False,False,True,False,True,False,False,False,True,0
443,0.34656948982156316,0.0,0.0,0.025374310111545468,False,True,False,True,False,False,False,False,True,1
444,0.36792055349407915,0.0,0.0,0.015834545444608664,False,False,True,False,True,False,False,False,True,1
445,0.04498617743151546,0.0,0.3333333333333333,0.15977676072337862,True,False,False,False,True,False,False,False,True,1
446,0.15807991957778336,0.0,0.16666666666666666,0.038061465167318204,False,True,False,True,False,False,False,False,True,1
447,0.4219653179190751,0.0,0.0,0.051822148727810165,True,False,False,False,True,False,False,False,True,1
448,0.05755214878110078,0.25,0.16666666666666666,0.03758969818624431,False,False,True,True,False,True,False,False,False,1
449,0.648152802211611,0.0,0.0,0.05953203526170282,True,False,False,False,True,False,False,False,True,1
450,0.4470972606182458,0.125,0.3333333333333333,0.05416439273810667,False,True,False,False,True,False,False,False,True,0
451,0.36792055349407915,0.125,0.0,0.03897240290032268,False,False,True,False,True,False,False,False,True,0
452,0.37170143252073384,0.0,0.0,0.05416439273810667,True,False,False,False,True,True,False,False,False,0
453,0.610454888162855,0.125,0.0,0.17391981561855152,True,False,False,False,True,True,False,False,False,1
454,0.36792055349407915,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,0
455,0.35913546117114853,0.0,0.0,0.015411575213749286,False,False,True,False,True,True,False,False,False,1
456,0.8115104297562202,0.0,0.0,0.051822148727810165,True,False,False,False,True,False,False,False,True,0
457,0.36792055349407915,0.125,0.0,0.10122885832000206,True,False,False,True,False,False,False,False,True,1
458,0.6230208595124404,0.0,0.0,0.020494635090094415,False,True,False,True,False,False,False,False,True,1
459,0.36792055349407915,0.0,0.0,0.015126992566498259,False,False,True,False,True,False,False,True,False,0
460,0.5978889168132697,0.0,0.0,0.051822148727810165,True,False,False,False,True,False,False,False,True,1
461,0.4219653179190751,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,0
462,0.5853229454636844,0.0,0.0,0.07514699533034619,True,False,False,False,True,False,False,False,True,0
463,0.5978889168132697,0.0,0.0,0.025374310111545468,False,True,False,False,True,False,False,False,True,0
464,0.36792055349407915,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,0
465,0.4722292033174164,0.0,0.0,0.013760683560491965,False,False,True,False,True,False,False,False,True,0
466,0.36792055349407915,0.0,0.0,0.0,False,True,False,False,True,False,False,False,True,0
467,0.6984166876099522,0.0,0.0,0.051822148727810165,True,False,False,False,True,False,False,False,True,0
468,0.36792055349407915,0.0,0.0,0.015078195816283748,False,False,True,False,True,False,False,True,False,0
469,0.0041467705453631576,0.25,0.16666666666666666,0.03758969818624431,False,False,True,True,False,True,False,False,False,1
470,0.36792055349407915,0.0,0.0,0.014151057562208049,False,False,True,False,True,False,False,False,True,0
471,0.4722292033174164,0.0,0.0,0.016908073949327893,False,False,True,False,True,False,False,False,True,0
472,0.4093993465694898,0.125,0.3333333333333333,0.05416439273810667,False,True,False,True,False,False,False,False,True,1
473,0.2837396330736366,0.0,0.0,0.026919605597338588,False,True,False,True,False,True,False,False,False,1
474,0.2711736617240512,0.0,0.0,0.019201521209409888,False,False,True,True,False,False,False,False,True,0
475,0.36792055349407915,0.0,0.0,0.10149724044618187,True,False,False,False,True,False,False,False,True,0
476,0.4219653179190751,0.125,0.0,0.04098927018018883,False,True,False,False,True,False,False,False,True,0
477,0.35913546117114853,0.125,0.0,0.013752485706455927,False,False,True,False,True,False,False,False,True,0
478,0.2711736617240512,0.0,0.0,0.014679623960531627,False,False,True,False,True,False,False,False,True,0
479,0.01985423473234481,0.0,0.16666666666666666,0.023983602730431916,False,False,True,True,False,False,False,False,True,1
480,0.10781603417944208,0.625,0.3333333333333333,0.09154270340242172,False,False,True,False,True,False,False,False,True,0
481,0.36792055349407915,0.0,0.0,0.0,False,True,False,False,True,False,False,False,True,0
482,0.6230208595124404,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,0
483,0.7863784870570495,0.0,0.0,0.018713553707264782,False,False,True,True,False,False,False,False,True,1
484,0.3088715757728072,0.125,0.0,0.17777475888549785,True,False,False,False,True,True,False,False,False,1
485,0.36792055349407915,0.375,0.16666666666666666,0.049707687947515,False,False,True,True,False,False,False,False,True,0
486,0.4345312892686604,0.125,0.0,0.17566830077223786,True,False,False,True,False,False,False,False,True,1
487,0.723548630309123,0.0,0.0,0.057970539254838485,True,False,False,False,True,True,False,False,False,0
488,0.37170143252073384,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,0
489,0.10781603417944208,0.125,0.16666666666666666,0.031034733136428686,False,False,True,False,True,False,False,False,True,1
490,0.36792055349407915,0.125,0.0,0.03897240290032268,False,False,True,False,True,False,False,False,True,0
491,0.2586076903744659,0.0,0.0,0.014151057562208049,False,False,True,False,True,False,False,False,True,0
492,0.685850716260367,0.0,0.0,0.05953203526170282,True,False,False,False,True,False,False,False,True,0
493,0.8869062578537321,0.0,0.0,0.09662576327876685,True,False,False,False,True,True,False,False,False,0
494,0.2586076903744659,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,0
495,0.36792055349407915,0.0,0.0,0.028220722145058292,False,False,True,False,True,True,False,False,False,0
496,0.6732847449107816,0.125,0.0,0.1527664244005612,True,False,False,True,False,True,False,False,False,1
497,0.36792055349407915,0.0,0.0,0.029473237129564348,False,False,True,False,True,False,False,False,True,0
498,0.3088715757728072,0.125,0.3333333333333333,0.29580589980036276,True,False,False,True,False,False,False,False,True,0
499,0.2963056044232219,0.0,0.0,0.015216388212891242,False,False,True,False,True,False,False,False,True,0
500,0.20834380497612465,0.0,0.0,0.016908073949327893,False,False,True,False,True,False,False,False,True,0
501,0.2586076903744659,0.0,0.0,0.015126992566498259,False,False,True,True,False,False,False,True,False,0
502,0.36792055349407915,0.0,0.0,0.014891206669461744,False,False,True,True,False,False,False,True,False,0
503,0.4596632319678311,0.0,0.0,0.018713553707264782,False,False,True,True,False,False,False,False,True,0
504,0.19577783362653933,0.0,0.0,0.16883675574220638,True,False,False,True,False,False,False,False,True,1
505,0.22090977632571,0.125,0.0,0.2125586439344078,True,False,False,False,True,True,False,False,False,0
506,0.4093993465694898,0.0,0.3333333333333333,0.050748620223090936,False,True,False,True,False,False,False,False,True,1
507,0.36792055349407915,0.0,0.0,0.051822148727810165,True,False,False,False,True,False,False,False,True,1
508,0.34656948982156316,0.0,0.0,0.04396587194327397,False,False,True,False,True,False,False,False,True,0
509,0.32143754712239253,0.0,0.0,0.11027245763075773,False,False,True,False,True,False,False,False,True,1
510,0.35913546117114853,0.0,0.0,0.015126992566498259,False,False,True,False,True,False,False,True,False,1
511,0.36792055349407915,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,0
512,0.4470972606182458,0.0,0.0,0.05130978285055781,True,False,False,False,True,False,False,False,True,1
513,0.6732847449107816,0.125,0.0,0.11594107850967697,True,False,False,True,False,True,False,False,False,1
514,0.2963056044232219,0.0,0.0,0.014630827210317117,False,False,True,False,True,False,False,False,True,0
515,0.5853229454636844,0.0,0.0,0.06640417918791278,True,False,False,False,True,False,False,False,True,0
516,0.4219653179190751,0.0,0.0,0.020494635090094415,False,True,False,True,False,False,False,False,True,1
517,0.36792055349407915,0.0,0.0,0.04713766070721715,False,False,True,False,True,False,False,True,False,0
518,0.4470972606182458,0.125,0.0,0.050748620223090936,False,True,False,True,False,False,False,False,True,1
519,0.39683337521990447,0.0,0.0,0.015411575213749286,False,False,True,False,True,False,False,False,True,0
520,0.37170143252073384,0.0,0.0,0.18249984580226933,True,False,False,True,False,False,False,False,True,1
521,0.2711736617240512,0.0,0.0,0.015411575213749286,False,False,True,False,True,False,False,False,True,0
522,0.36792055349407915,0.0,0.0,0.014102260811993537,False,False,True,False,True,True,False,False,False,0
523,0.5476250314149284,0.0,0.16666666666666666,0.11316786160148591,True,False,False,True,False,True,False,False,False,1
524,0.36792055349407915,0.0,0.0,0.014110458666029575,False,False,True,False,True,True,False,False,False,0
525,0.5036441316913798,0.0,0.0,0.015126992566498259,False,False,True,False,True,False,False,True,False,0
526,0.6230208595124404,0.0,0.0,0.020494635090094415,False,True,False,True,False,False,False,False,True,1
527,0.36792055349407915,0.0,0.0,0.4328841690069588,True,False,False,False,True,False,False,False,True,0
528,0.4847951746670017,0.0,0.0,0.015468569817999833,False,False,True,False,True,False,False,False,True,0
529,0.2837396330736366,0.25,0.16666666666666666,0.022446505098674838,False,True,False,False,True,False,False,False,True,0
530,0.01985423473234481,0.125,0.16666666666666666,0.050748620223090936,False,True,False,True,False,False,False,False,True,1
531,0.36792055349407915,0.0,0.0,0.014110458666029575,False,False,True,False,True,True,False,False,False,0
532,0.20834380497612465,0.125,0.16666666666666666,0.014110458666029575,False,False,True,False,True,True,False,False,False,0
533,0.36792055349407915,0.0,0.3333333333333333,0.04364049521284362,False,False,True,True,False,True,False,False,False,1
534,0.37170143252073384,0.0,0.0,0.016908073949327893,False,False,True,True,False,False,False,False,True,0
535,0.08268409148027142,0.0,0.3333333333333333,0.05123658772523604,False,True,False,True,False,False,False,False,True,1
536,0.5601910027645137,0.0,0.0,0.051822148727810165,True,False,False,False,True,False,False,False,True,0
537,0.37170143252073384,0.0,0.0,0.20772776566317125,True,False,False,True,False,True,False,False,False,1
538,0.36792055349407915,0.0,0.0,0.028302115124416098,False,False,True,False,True,False,False,False,True,0
539,0.2711736617240512,0.0,0.3333333333333333,0.09661756542473082,True,False,False,True,False,True,False,False,False,1
540,0.4470972606182458,0.0,0.3333333333333333,0.13858277060920987,True,False,False,True,False,False,False,False,True,1
541,0.10781603417944208,0.5,0.3333333333333333,0.06104473451835265,False,False,True,True,False,False,False,False,True,0
542,0.1329479768786127,0.5,0.3333333333333333,0.06104473451835265,False,False,True,True,False,False,False,False,True,0
543,0.39683337521990447,0.125,0.0,0.050748620223090936,False,True,False,False,True,False,False,False,True,1
544,0.6230208595124404,0.125,0.0,0.20772776566317125,True,False,False,False,True,True,False,False,False,0
545,0.7989444584066349,0.0,0.0,0.050748620223090936,True,False,False,False,True,False,False,False,True,0
546,0.2334757476752953,0.125,0.0,0.050748620223090936,False,True,False,True,False,False,False,False,True,1
547,0.36792055349407915,0.0,0.0,0.02705779799394608,False,True,False,False,True,True,False,False,False,1
548,0.4093993465694898,0.125,0.16666666666666666,0.04006213192611313,False,False,True,False,True,False,False,False,True,0
549,0.09525006282985675,0.125,0.16666666666666666,0.07173122281533045,False,True,False,False,True,False,False,False,True,1
550,0.20834380497612465,0.0,0.3333333333333333,0.21642978772242535,True,False,False,False,True,True,False,False,False,1
551,0.33400351847197784,0.0,0.0,0.050748620223090936,False,True,False,False,True,False,False,False,True,0
552,0.36792055349407915,0.0,0.0,0.015281580671177828,False,False,True,False,True,False,False,True,False,0
553,0.2711736617240512,0.0,0.0,0.014102260811993537,False,False,True,False,True,True,False,False,False,1
554,0.2711736617240512,0.0,0.0,0.015175789316712771,False,False,True,True,False,False,False,False,True,1
555,0.7738125157074642,0.0,0.0,0.051822148727810165,True,False,False,False,True,False,False,False,True,0
556,0.5978889168132697,0.125,0.0,0.07729405233978466,True,False,False,True,False,True,False,False,False,1
557,0.36792055349407915,0.0,0.0,0.4440992237022602,True,False,False,False,True,True,False,False,False,0
558,0.4847951746670017,0.125,0.16666666666666666,0.1554664461834305,True,False,False,True,False,False,False,False,True,1
559,0.4470972606182458,0.125,0.0,0.033962538149299316,False,False,True,True,False,False,False,False,True,1
560,0.36792055349407915,0.0,0.0,0.015126992566498259,False,False,True,False,True,False,False,True,False,0
561,0.49736114601658704,0.0,0.0,0.015411575213749286,False,False,True,False,True,False,False,False,True,0
562,0.34656948982156316,0.0,0.0,0.026350245115835676,False,True,False,False,True,False,False,False,True,0
563,0.36792055349407915,0.0,0.0,0.015712553569072387,False,False,True,False,True,False,False,False,True,0
564,0.36792055349407915,0.0,0.0,0.015712553569072387,False,False,True,True,False,False,False,False,True,0
